,Timestamp,Activity,Activity Delay,Activity Type
15525,2025-03-01 03:49:22,"[2025-03-01 03:49:22] sed -i.bak 's/getRelatedExecutionItems(selectedInsight._id) && .map/Array.isArray(getRelatedExecutionItems(selectedInsight._id)) ? getRelatedExecutionItems(selectedInsight._id).map/' src/pages/Insights.jsx,True,False,False,False,False,False,False,False,True,False,False",0.0,Other
13693,2025-03-01 03:49:22,"""[2025-03-01 03:49:22] sed -i.bak 's/type: """"insight"""",/type: """"insight"""") : [],/' src/pages/History.jsx"",True,False,False,False,False,False,False,False,True,False,False",0.0,Other
13694,2025-03-01 03:49:22,"""[2025-03-01 03:49:22] sed -i.bak 's/type: """"execution"""",/type: """"execution"""") : []),/' src/pages/History.jsx"",True,False,False,False,False,False,False,False,True,False,False",0.0,Other
13695,2025-03-01 03:49:22,"""[2025-03-01 03:49:22] echo """"Fixing Insights.jsx..."""""",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13706,2025-03-01 03:49:22,"[2025-03-01 03:49:22] sed -i.bak 's/executionItems && executionItems.map/Array.isArray(executionItems) ? executionItems.map : []/' src/pages/Execution.jsx,True,False,False,False,False,False,False,False,True,False,False",0.0,Other
13705,2025-03-01 03:49:22,"[2025-03-01 03:49:22] # Fix array operations for executionItems,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13704,2025-03-01 03:49:22,"""[2025-03-01 03:49:22] grep -q """"import React"""" src/pages/Execution.jsx || sed -i.bak '1s/^/import React, { useState, useEffect, useContext } from """"react"""";\n/' src/pages/Execution.jsx"",True,False,False,False,False,False,False,False,True,False,False",0.0,Other
13703,2025-03-01 03:49:22,"[2025-03-01 03:49:22] # Add React import if missing,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13702,2025-03-01 03:49:22,"""[2025-03-01 03:49:22] echo """"Fixing Execution.jsx..."""""",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13701,2025-03-01 03:49:22,"[2025-03-01 03:49:22] sed -i.bak 's/getRelatedExecutionItems(selectedInsight._id) && .map/Array.isArray(getRelatedExecutionItems(selectedInsight._id)) ? getRelatedExecutionItems(selectedInsight._id).map/' src/pages/Insights.jsx,True,False,False,False,False,False,False,False,True,False,False",0.0,Other
13700,2025-03-01 03:49:22,"[2025-03-01 03:49:22] sed -i.bak 's/getRelatedThoughts(selectedInsight._id) && .map/Array.isArray(getRelatedThoughts(selectedInsight._id)) ? getRelatedThoughts(selectedInsight._id).map/' src/pages/Insights.jsx,True,False,False,False,False,False,False,False,True,False,False",0.0,Other
13699,2025-03-01 03:49:22,"[2025-03-01 03:49:22] # Fix related thoughts getter,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13698,2025-03-01 03:49:22,"[2025-03-01 03:49:22] sed -i.bak 's/let result = \[...insights\];/let result = Array.isArray(insights) ? [...insights] : [];/' src/pages/Insights.jsx,True,False,False,False,False,False,False,False,True,False,False",0.0,Other
15528,2025-03-01 03:49:22,"""[2025-03-01 03:49:22] grep -q """"import React"""" src/pages/Execution.jsx || sed -i.bak '1s/^/import React, { useState, useEffect, useContext } from """"react"""";\n/' src/pages/Execution.jsx"",True,False,False,False,False,False,False,False,True,False,False",0.0,Other
15529,2025-03-01 03:49:22,"[2025-03-01 03:49:22] # Fix array operations for executionItems,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13696,2025-03-01 03:49:22,"""[2025-03-01 03:49:22] grep -q """"import React"""" src/pages/Insights.jsx || sed -i.bak '1s/^/import React, { useState, useEffect, useContext } from """"react"""";\n/' src/pages/Insights.jsx"",True,False,False,False,False,False,False,False,True,False,False",0.0,Other
15531,2025-03-01 03:49:22,"[2025-03-01 03:49:22] sed -i.bak 's/executionItems && executionItems.forEach/Array.isArray(executionItems) && executionItems.forEach/' src/pages/Execution.jsx,True,False,False,False,False,False,False,False,True,False,False",0.0,Other
13733,2025-03-01 03:49:22,"""[2025-03-01 03:49:22] echo """"Fix completed. Original files backed up to $BACKUP_DIR/"""""",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13732,2025-03-01 03:49:22,"[2025-03-01 03:49:22] sed -i.bak 's/executionItems && executionItems.forEach/Array.isArray(executionItems) && executionItems.forEach/' src/pages/Execution.jsx,True,False,False,False,False,False,False,False,True,False,False",0.0,Other
13731,2025-03-01 03:49:22,"[2025-03-01 03:49:22] sed -i.bak 's/executionItems && executionItems.map/Array.isArray(executionItems) ? executionItems.map : []/' src/pages/Execution.jsx,True,False,False,False,False,False,False,False,True,False,False",0.0,Other
13730,2025-03-01 03:49:22,"[2025-03-01 03:49:22] # Fix array operations for executionItems,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13729,2025-03-01 03:49:22,"""[2025-03-01 03:49:22] grep -q """"import React"""" src/pages/Execution.jsx || sed -i.bak '1s/^/import React, { useState, useEffect, useContext } from """"react"""";\n/' src/pages/Execution.jsx"",True,False,False,False,False,False,False,False,True,False,False",0.0,Other
15530,2025-03-01 03:49:22,"[2025-03-01 03:49:22] sed -i.bak 's/executionItems && executionItems.map/Array.isArray(executionItems) ? executionItems.map : []/' src/pages/Execution.jsx,True,False,False,False,False,False,False,False,True,False,False",0.0,Other
13728,2025-03-01 03:49:22,"[2025-03-01 03:49:22] # Add React import if missing,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13727,2025-03-01 03:49:22,"""[2025-03-01 03:49:22] echo """"Fixing Execution.jsx..."""""",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14217,2025-03-01 03:49:22,"""[2025-03-01 03:49:22] echo """"Fix completed. Original files backed up to $BACKUP_DIR/"""""",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14215,2025-03-01 03:49:22,"[2025-03-01 03:49:22] sed -i.bak 's/executionItems && executionItems.map/Array.isArray(executionItems) ? executionItems.map : []/' src/pages/Execution.jsx,True,False,False,False,False,False,False,False,True,False,False",0.0,Other
14216,2025-03-01 03:49:22,"[2025-03-01 03:49:22] sed -i.bak 's/executionItems && executionItems.forEach/Array.isArray(executionItems) && executionItems.forEach/' src/pages/Execution.jsx,True,False,False,False,False,False,False,False,True,False,False",0.0,Other
14213,2025-03-01 03:49:22,"""[2025-03-01 03:49:22] grep -q """"import React"""" src/pages/Execution.jsx || sed -i.bak '1s/^/import React, { useState, useEffect, useContext } from """"react"""";\n/' src/pages/Execution.jsx"",True,False,False,False,False,False,False,False,True,False,False",0.0,Other
14212,2025-03-01 03:49:22,"[2025-03-01 03:49:22] # Add React import if missing,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14211,2025-03-01 03:49:22,"""[2025-03-01 03:49:22] echo """"Fixing Execution.jsx..."""""",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14210,2025-03-01 03:49:22,"[2025-03-01 03:49:22] sed -i.bak 's/getRelatedExecutionItems(selectedInsight._id) && .map/Array.isArray(getRelatedExecutionItems(selectedInsight._id)) ? getRelatedExecutionItems(selectedInsight._id).map/' src/pages/Insights.jsx,True,False,False,False,False,False,False,False,True,False,False",0.0,Other
13726,2025-03-01 03:49:22,"[2025-03-01 03:49:22] sed -i.bak 's/getRelatedExecutionItems(selectedInsight._id) && .map/Array.isArray(getRelatedExecutionItems(selectedInsight._id)) ? getRelatedExecutionItems(selectedInsight._id).map/' src/pages/Insights.jsx,True,False,False,False,False,False,False,False,True,False,False",0.0,Other
15532,2025-03-01 03:49:22,"""[2025-03-01 03:49:22] echo """"Fix completed. Original files backed up to $BACKUP_DIR/"""""",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14214,2025-03-01 03:49:22,"[2025-03-01 03:49:22] # Fix array operations for executionItems,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13709,2025-03-01 04:06:31,"[2025-03-01 04:06:31] cleare,True,False,False,False,False,False,False,False,False,False,False",17.15,Other
13734,2025-03-01 04:06:31,"[2025-03-01 04:06:31] cleare,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13735,2025-03-01 04:06:34,"[2025-03-01 04:06:34] rm -rf node_modules/,True,True,False,False,False,False,False,False,False,False,False",0.05,Other
14218,2025-03-01 04:06:34,"[2025-03-01 04:06:34] rm -rf node_modules/,True,True,False,False,False,False,False,False,False,False,False",0.0,Other
13710,2025-03-01 04:06:34,"[2025-03-01 04:06:34] rm -rf node_modules/,True,True,False,False,False,False,False,False,False,False,False",0.0,Other
15533,2025-03-01 04:06:34,"[2025-03-01 04:06:34] rm -rf node_modules/,True,True,False,False,False,False,False,False,False,False,False",0.0,Other
14219,2025-03-01 04:07:29,"[2025-03-01 04:07:29] npm install,True,False,False,True,False,False,False,False,False,False,False",0.9166666666666666,Other
13711,2025-03-01 04:07:29,"[2025-03-01 04:07:29] npm install,True,False,False,True,False,False,False,False,False,False,False",0.0,Other
13736,2025-03-01 04:07:29,"[2025-03-01 04:07:29] npm install,True,False,False,True,False,False,False,False,False,False,False",0.0,Other
14220,2025-03-01 04:07:32,"[2025-03-01 04:07:32] npm run dev,True,False,False,False,False,False,False,False,False,False,False",0.05,Other
13712,2025-03-01 04:07:32,"[2025-03-01 04:07:32] npm run dev,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
15534,2025-03-01 04:07:32,"[2025-03-01 04:07:32] npm run dev,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13737,2025-03-01 04:07:32,"[2025-03-01 04:07:32] npm run dev,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
15264,2025-03-01 04:23:02,"[2025-03-01 04:23:02] gs,True,False,False,False,False,False,False,False,False,False,False",15.5,Other
15265,2025-03-01 04:23:41,"""[2025-03-01 04:23:41] git commit -m """"wip"""""",True,False,True,False,False,False,False,False,False,False,False",0.65,Other
15267,2025-03-01 04:24:19,"[2025-03-01 04:24:19] git branch -M main,True,False,False,False,False,False,False,False,False,False,False",0.6333333333333333,Other
15266,2025-03-01 04:24:19,"[2025-03-01 04:24:19] git remote add origin git@github.com:bitsabhi/though-processor.git,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
15268,2025-03-01 04:24:37,"[2025-03-01 04:24:37] sshp,True,False,False,False,False,False,False,False,False,False,False",0.3,Other
15269,2025-03-01 04:24:39,"[2025-03-01 04:24:39] git push -u origin main,True,False,True,False,False,False,False,False,False,False,False",0.03333333333333333,Other
15271,2025-03-01 04:26:22,"[2025-03-01 04:26:22] npm run build,True,False,False,False,False,False,False,False,False,False,False",1.7166666666666666,Other
15270,2025-03-01 04:26:22,"[2025-03-01 04:26:22] cd frontend,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
16545,2025-03-01 04:27:41,"[2025-03-01 04:27:41] touch netlify.toml,True,True,False,False,False,False,False,False,False,False,False",1.3166666666666667,Other
13850,2025-03-01 04:34:17,"[2025-03-01 04:34:17] gcloud init,True,False,False,False,False,False,False,False,False,False,False",6.6,Other
13851,2025-03-01 04:38:22,"[2025-03-01 04:38:22] # List existing projects,True,False,False,False,False,False,False,False,False,False,False",4.083333333333333,Other
13852,2025-03-01 04:38:22,"[2025-03-01 04:38:22] gcloud projects list,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13853,2025-03-01 04:38:27,"[2025-03-01 04:38:27] # Create a new project (if needed),True,False,False,False,False,False,False,False,False,False,False",0.08333333333333333,Other
13854,2025-03-01 04:38:27,"""[2025-03-01 04:38:27] gcloud projects create thought-processor-app --name=""""Thought Processor"""""",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13856,2025-03-01 04:38:42,"[2025-03-01 04:38:42] gcloud config set project thought-processor-app,True,False,False,False,False,False,False,False,False,False,False",0.25,Other
13855,2025-03-01 04:38:42,"[2025-03-01 04:38:42] # Set the active project,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13858,2025-03-01 04:38:50,"[2025-03-01 04:38:50] gcloud services enable cloudbuild.googleapis.com run.googleapis.com artifactregistry.googleapis.com storage.googleapis.com,True,False,False,False,False,False,False,False,False,False,False",0.13333333333333333,Other
13857,2025-03-01 04:38:50,"[2025-03-01 04:38:50] # Enable needed APIs for your project,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
16546,2025-03-01 04:39:10,"[2025-03-01 04:39:10] cd thought-processor/backend,True,False,False,False,False,False,False,False,False,False,False",0.3333333333333333,Other
13859,2025-03-01 17:00:37,"[2025-03-01 17:00:37] pwd,True,False,False,False,False,False,False,False,False,False,False",741.45,Other
13860,2025-03-01 17:06:15,"[2025-03-01 17:06:15] # Check for common CLI tools,True,False,False,False,False,False,False,False,False,False,False",5.633333333333334,Other
13861,2025-03-01 17:06:20,"[2025-03-01 17:06:20] # Check if in project directory,True,False,False,False,False,False,False,False,False,False,False",0.08333333333333333,Other
13862,2025-03-01 17:06:20,"[2025-03-01 17:06:20] ls -la,True,True,False,False,False,False,False,False,False,False,False",0.0,Other
15539,2025-03-01 17:09:49,"[2025-03-01 17:09:49] # Install dependencies if needed,True,False,False,False,False,False,False,False,False,False,False",3.4833333333333334,Other
15535,2025-03-01 17:09:49,"""[2025-03-01 17:09:49] # First, check your netlify.toml file"",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
15536,2025-03-01 17:09:49,"[2025-03-01 17:09:49] cat netlify.toml,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
15537,2025-03-01 17:09:49,"[2025-03-01 17:09:49] # Let's deploy the frontend using Netlify,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
15540,2025-03-01 17:09:49,"[2025-03-01 17:09:49] npm install,True,False,False,True,False,False,False,False,False,False,False",0.0,Other
15538,2025-03-01 17:09:49,"[2025-03-01 17:09:49] cd frontend,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
15542,2025-03-01 17:09:53,"[2025-03-01 17:09:53] npm run build,True,False,False,False,False,False,False,False,False,False,False",0.06666666666666667,Other
15541,2025-03-01 17:09:53,"[2025-03-01 17:09:53] # Build your application,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
15543,2025-03-01 17:09:55,"[2025-03-01 17:09:55] # Deploy with Netlify CLI,True,False,False,False,False,False,False,False,False,False,False",0.03333333333333333,Other
13863,2025-03-01 17:17:44,"""[2025-03-01 17:17:44] # First, let's move to the backend directory"",True,False,False,False,False,False,False,False,False,False,False",7.816666666666666,Other
13864,2025-03-01 17:17:44,"[2025-03-01 17:17:44] cd ../backend,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13865,2025-03-01 17:17:54,"[2025-03-01 17:17:54] # Check the backend package.json,True,False,False,False,False,False,False,False,False,False,False",0.16666666666666666,Other
13866,2025-03-01 17:18:03,"[2025-03-01 17:18:03] çd backend/,True,False,False,False,False,False,False,False,False,False,False",0.15,Other
13867,2025-03-01 17:18:12,"[2025-03-01 17:18:12] cd backend/,True,False,False,False,False,False,False,False,False,False,False",0.15,Other
13868,2025-03-01 17:18:14,"[2025-03-01 17:18:14] cat package.json,True,False,False,False,False,False,False,False,False,False,False",0.03333333333333333,Other
15544,2025-03-01 17:19:05,"[2025-03-01 17:19:05] ..,True,False,False,False,False,False,False,False,False,False,False",0.85,Other
15545,2025-03-01 17:20:03,"[2025-03-01 17:20:03] cleare,True,False,False,False,False,False,False,False,False,False,False",0.9666666666666667,Other
15546,2025-03-01 17:20:09,"[2025-03-01 17:20:09] ll backend/,True,False,False,False,False,False,False,False,False,False,False",0.1,Other
18670,2025-03-01 19:05:38,"[2025-03-01 19:05:38] ll scripts/,True,False,False,False,False,False,False,False,False,False,False",105.48333333333333,Other
18330,2025-03-01 19:05:38,"[2025-03-01 19:05:38] ll scripts/,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
13869,2025-03-01 19:06:59,"[2025-03-01 19:06:59] ..,True,False,False,False,False,False,False,False,False,False,False",1.35,Other
13870,2025-03-01 19:07:06,"[2025-03-01 19:07:06] cd AmsyPycharm/,True,False,False,False,False,False,False,False,False,False,False",0.11666666666666667,Other
13871,2025-03-01 19:07:29,"[2025-03-01 19:07:29] ls bazinga-processor/,True,True,False,False,False,False,False,False,False,False,False",0.38333333333333336,Other
13872,2025-03-01 19:07:38,"[2025-03-01 19:07:38] tree -L6,True,False,False,False,False,False,False,False,False,False,False",0.15,Other
13873,2025-03-01 19:07:43,"[2025-03-01 19:07:43] tree -L6 clear,True,False,False,False,False,False,False,False,False,False,False",0.08333333333333333,Other
13874,2025-03-01 19:07:50,"[2025-03-01 19:07:50] tree -L5,True,False,False,False,False,False,False,False,False,False,False",0.11666666666666667,Other
13875,2025-03-01 19:08:18,"[2025-03-01 19:08:18] tree -L5 > amsypycharmtree,True,False,False,False,False,False,False,False,False,False,False",0.4666666666666667,Other
13876,2025-03-01 19:08:22,"[2025-03-01 19:08:22] open amsypycharmtree,True,False,False,False,False,False,False,False,False,False,False",0.06666666666666667,Other
13877,2025-03-01 20:46:28,"[2025-03-01 20:46:28] ls ~/Downloads/,True,True,False,False,False,False,False,False,False,False,False",98.1,Other
13878,2025-03-01 20:47:12,"[2025-03-01 20:47:12] tree ~/Downloads/,True,False,False,False,False,False,False,False,False,False,False",0.7333333333333333,Other
13879,2025-03-01 21:03:19,"[2025-03-01 21:03:19] which npm node firebase gcloud heroku netlify,True,False,False,False,False,False,False,False,False,False,False",16.116666666666667,Other
14116,2025-03-01 21:05:39,"[2025-03-01 21:05:39],True,False,False,False,False,False,False,False,False,False,False",2.3333333333333335,Other
14115,2025-03-01 21:05:39,"""[2025-03-01 21:05:39]     const content = fs.readFileSync(filePath, 'utf8');"",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14114,2025-03-01 21:05:39,"""[2025-03-01 21:05:39]     const filePath = path.join(dir, file);"",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14113,2025-03-01 21:05:39,"[2025-03-01 21:05:39],True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14099,2025-03-01 21:05:39,"""[2025-03-01 21:05:39]   'import React, { useState, useEffect } from """"react"""";',"",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14111,2025-03-01 21:05:39,"[2025-03-01 21:05:39]   fs.readdirSync(dir).forEach(file => {,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14117,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     // Check for missing React import,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14110,2025-03-01 21:05:39,"[2025-03-01 21:05:39],True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14112,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     if (!file.endsWith('.jsx')) return;,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14118,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     const hasReactImport = reactImports.some(importStmt => content.includes(importStmt));,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14124,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     if (content.includes('&&.')) {,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14120,2025-03-01 21:05:39,"[2025-03-01 21:05:39]       errors.push(`${filePath}: Missing React import`);,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14121,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     },True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14122,2025-03-01 21:05:39,"[2025-03-01 21:05:39],True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14123,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     // Check for syntax errors (simple checks),True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14109,2025-03-01 21:05:39,"[2025-03-01 21:05:39]   },True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14125,2025-03-01 21:05:39,"[2025-03-01 21:05:39]       errors.push(`${filePath}: Syntax error with &&.`);,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14126,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     },True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14127,2025-03-01 21:05:39,"[2025-03-01 21:05:39],True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14119,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     if (!hasReactImport && (content.includes('useState') || content.includes('useEffect') || content.includes('useContext'))) {,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14108,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     return;,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14102,2025-03-01 21:05:39,"""[2025-03-01 21:05:39]   'import React, { useContext } from """"react"""";'"",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14106,2025-03-01 21:05:39,"[2025-03-01 21:05:39]   if (!fs.existsSync(dir)) {,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14087,2025-03-01 21:05:39,"[2025-03-01 21:05:39] // Get current directory,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14088,2025-03-01 21:05:39,"[2025-03-01 21:05:39] const __filename = fileURLToPath(import.meta.url);,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14089,2025-03-01 21:05:39,"[2025-03-01 21:05:39] const __dirname = path.dirname(__filename);,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14090,2025-03-01 21:05:39,"[2025-03-01 21:05:39] const componentsDir = [,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14091,2025-03-01 21:05:39,"""[2025-03-01 21:05:39]   path.join(__dirname, 'frontend/src/pages'),"",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14092,2025-03-01 21:05:39,"""[2025-03-01 21:05:39]   path.join(__dirname, 'frontend/src/components'),"",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14093,2025-03-01 21:05:39,"""[2025-03-01 21:05:39]   path.join(__dirname, 'frontend/src/context')"",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14094,2025-03-01 21:05:39,"[2025-03-01 21:05:39] ];,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14107,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     console.log(`Directory not found: ${dir}`);,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14095,2025-03-01 21:05:39,"[2025-03-01 21:05:39] const errors = [];,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14097,2025-03-01 21:05:39,"[2025-03-01 21:05:39] const reactImports = [,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14098,2025-03-01 21:05:39,"""[2025-03-01 21:05:39]   'import React from """"react"""";',"",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14100,2025-03-01 21:05:39,"""[2025-03-01 21:05:39]   'import React, { useState } from """"react"""";',"",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14101,2025-03-01 21:05:39,"""[2025-03-01 21:05:39]   'import React, { useEffect } from """"react"""";',"",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14128,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     // Check for incomplete JSX elements (basic heuristic),True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14103,2025-03-01 21:05:39,"[2025-03-01 21:05:39] ];,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14104,2025-03-01 21:05:39,"[2025-03-01 21:05:39] // Process each directory,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14105,2025-03-01 21:05:39,"[2025-03-01 21:05:39] componentsDir.forEach(dir => {,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14096,2025-03-01 21:05:39,"[2025-03-01 21:05:39] // Common React import patterns,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14129,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     const openTags = (content.match(/<[a-zA-Z][^>/]*>/g) || []).length;,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14085,2025-03-01 21:05:39,"[2025-03-01 21:05:39] bash,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14152,2025-03-01 21:05:39,"[2025-03-01 21:05:39] },True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14171,2025-03-01 21:05:39,"""[2025-03-01 21:05:39]     if [ """"$CLOSE_TAGS"""" -gt """"$OPEN_TAGS"""" ]; then       sed -i '' '$d' """"$file"""";       echo """"✅ Removed extra closing tag."""";     fi;   fi; }"",True,False,False,False,False,False,False,False,True,False,False",0.0,Other
14170,2025-03-01 21:05:39,"""[2025-03-01 21:05:39]   OPEN_TAGS=$(grep -o """"<[a-zA-Z]*"""" """"$file"""" | wc -l);   CLOSE_TAGS=$(grep -o """"</[a-zA-Z]*"""" """"$file"""" | wc -l);    if [ """"$OPEN_TAGS"""" -ne """"$CLOSE_TAGS"""" ]; then     echo """"⚠️ Mismatched JSX tags in $file! ($OPEN_TAGS open, $CLOSE_TAGS close)"""";     echo """"🔧 Attempting automatic balance fix..."""";"",True,False,False,False,False,False,False,False,True,False,False",0.0,Other
14153,2025-03-01 21:05:39,"[2025-03-01 21:05:39] EOL,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14130,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     const closeTags = (content.match(/<\/[a-zA-Z][^>]*>/g) || []).length;,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14151,2025-03-01 21:05:39,"[2025-03-01 21:05:39]   console.log('No errors found!');,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14150,2025-03-01 21:05:39,"[2025-03-01 21:05:39] } else {,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14149,2025-03-01 21:05:39,"[2025-03-01 21:05:39]   process.exit(1);,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14148,2025-03-01 21:05:39,"[2025-03-01 21:05:39]   errors.forEach(error => console.log(` - ${error}`));,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14147,2025-03-01 21:05:39,"[2025-03-01 21:05:39]   console.log('Errors found:');,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14145,2025-03-01 21:05:39,"[2025-03-01 21:05:39] });,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14144,2025-03-01 21:05:39,"[2025-03-01 21:05:39]   });,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14143,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     },True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14146,2025-03-01 21:05:39,"[2025-03-01 21:05:39] if (errors.length > 0) {,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14141,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     if (content.includes('type={ opacity:') || content.includes('type={{opacity:')) {,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14086,2025-03-01 21:05:39,"[2025-03-01 21:05:39] import { fileURLToPath } from 'url';,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14131,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     if (openTags !== closeTags) {,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14142,2025-03-01 21:05:39,"[2025-03-01 21:05:39]       errors.push(`${filePath}: Possible framer-motion type issue`);,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14133,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     },True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14134,2025-03-01 21:05:39,"[2025-03-01 21:05:39],True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14135,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     // Check for conditional rendering issues,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14132,2025-03-01 21:05:39,"""[2025-03-01 21:05:39]       errors.push(`${filePath}: Mismatched JSX tags (${openTags} open, ${closeTags} close)`);"",True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14137,2025-03-01 21:05:39,"[2025-03-01 21:05:39]       errors.push(`${filePath}: Conditional rendering issue with &&.map`);,True,False,False,False,False,False,False,False,False,False,False",0.0,Other
14138,2025-03-01 21:05:39,"[2025-03-01 21:05:39]     },True,False,False,False,False,False,False,False,False,False,False",0.0,Other
